Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
32,Raheem Mostert,11,71,6.5,21,1,0,2,2,-10,-5.0,0,0,1,8.1,8.1,92.7%,MIA,18,2022
33,Jaret Patterson,17,78,4.6,14,0,0,0,1,0,0.0,0,0,1,7.8,7.8,0.0%,LAC,18,2022
34,Aaron Jones,12,48,4.0,17,0,0,3,4,20,6.7,0,1,1,7.8,7.8,96.1%,MIN,18,2022
35,Jaylen Warren,6,36,6.0,22,1,0,3,4,7,2.3,0,0,1,7.3,7.3,87.9%,PIT,18,2022
36,Gary Brightwell,11,60,5.5,25,1,0,1,3,3,3.0,0,0,1,7.3,7.3,0.0%,CLE,18,2022
37,James Cook,9,45,5.0,10,0,0,2,2,6,3.0,0,0,1,7.1,7.1,99.1%,BUF,18,2022
38,Josh Jacobs,17,45,2.6,12,0,0,2,3,5,2.5,0,0,1,7.0,7.0,99.4%,GB,18,2022
39,Chuba Hubbard,21,69,3.3,8,0,0,0,1,0,0.0,0,0,1,6.9,6.9,61.7%,CAR,18,2022
40,D'Onta Foreman,12,68,5.7,21,1,0,0,0,0,0.0,0,0,1,6.8,6.8,2.4%,CLE,18,2022
41,Damien Harris,13,48,3.7,19,0,0,1,4,4,4.0,0,0,1,6.2,6.2,9.0%,FA,18,2022
42,Jonathan Williams,14,32,2.3,9,0,0,2,2,9,4.5,0,0,1,6.1,6.1,0.0%,FA,18,2022
43,Derek Watt,1,1,1.0,1,0,1,0,0,0,0.0,0,0,1,6.1,6.1,0.0%,FA,18,2022
44,Khalil Herbert,10,50,5.0,13,0,0,1,2,-1,-1.0,0,0,1,5.9,5.9,26.2%,CHI,18,2022
45,Kareem Hunt,4,13,3.3,5,0,0,3,4,15,5.0,0,0,1,5.8,5.8,0.2%,FA,18,2022
46,Travis Etienne Jr.,7,17,2.4,7,0,0,2,2,17,8.5,0,0,1,5.4,5.4,99.9%,JAC,18,2022
47,Ke'Shawn Vaughn,8,26,3.3,12,0,0,2,2,8,4.0,0,0,1,5.4,5.4,0.0%,SF,18,2022
48,Kenneth Gainwell,5,35,7.0,11,0,0,1,1,7,7.0,0,0,1,5.2,5.2,3.0%,PHI,18,2022
49,David Johnson,0,0,0.0,0,0,0,2,2,28,14.0,0,0,1,4.8,4.8,0.0%,FA,18,2022
50,Giovani Bernard,7,28,4.0,8,0,0,2,2,-1,-0.5,0,0,1,4.7,4.7,0.0%,FA,18,2022
51,Ty Johnson,5,12,2.4,12,0,0,2,3,13,6.5,0,0,1,4.5,4.5,0.9%,BUF,18,2022
52,Chase Edmonds,9,45,5.0,23,1,0,0,0,0,0.0,0,0,1,4.5,4.5,0.3%,TB,18,2022
53,Kyle Juszczyk,1,3,3.0,3,0,0,1,1,26,26.0,0,0,1,3.9,3.9,0.6%,SF,18,2022
54,Kene Nwangwu,5,13,2.6,8,0,0,1,1,16,16.0,0,0,1,3.9,3.9,0.1%,FA,18,2022
55,DeeJay Dallas,2,29,14.5,27,1,0,1,1,-3,-3.0,0,0,1,3.6,3.6,0.1%,ARI,18,2022
56,Hassan Haskins,2,3,1.5,3,0,0,2,2,13,6.5,0,0,1,3.6,3.6,0.1%,LAC,18,2022
57,Justice Hill,7,34,4.9,12,0,0,0,0,0,0.0,0,0,1,3.4,3.4,3.1%,BAL,18,2022
58,Joshua Kelley,5,18,3.6,6,0,0,1,4,6,6.0,0,0,1,3.4,3.4,0.0%,FA,18,2022
59,Miles Sanders,11,33,3.0,6,0,0,0,1,0,0.0,0,0,1,3.3,3.3,8.5%,CAR,18,2022
60,AJ Dillon,9,33,3.7,9,0,0,0,3,0,0.0,0,0,1,3.3,3.3,1.9%,GB,18,2022
61,Samaje Perine,6,18,3.0,6,0,0,1,1,4,4.0,0,0,1,3.2,3.2,2.1%,KC,18,2022
62,Jordan Mason,8,28,3.5,8,0,0,0,0,0,0.0,0,0,1,2.8,2.8,21.4%,SF,18,2022
63,Dalvin Cook,11,37,3.4,15,0,0,1,1,0,0.0,0,1,1,2.7,2.7,12.7%,DAL,18,2022
64,Tyrion Davis-Price,8,27,3.4,12,0,0,0,0,0,0.0,0,0,1,2.7,2.7,0.0%,PHI,18,2022
65,Michael Carter,3,4,1.3,2,0,0,2,3,1,0.5,0,0,1,2.5,2.5,0.3%,ARI,18,2022
66,Justin Jackson,1,2,2.0,2,0,0,1,1,11,11.0,0,0,1,2.3,2.3,0.0%,FA,18,2022
67,Keaontay Ingram,3,5,1.7,4,0,0,2,3,-2,-1.0,0,0,1,2.3,2.3,0.1%,KC,18,2022
68,Devin Singletary,7,29,4.1,18,0,0,1,1,3,3.0,0,1,1,2.2,2.2,87.8%,NYG,18,2022
69,Zonovan Knight,12,22,1.8,5,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.0%,FA,18,2022
70,David Montgomery,7,21,3.0,8,0,0,0,0,0,0.0,0,0,1,2.1,2.1,95.7%,DET,18,2022
71,Ty Chandler,6,20,3.3,10,0,0,0,0,0,0.0,0,0,1,2.0,2.0,43.5%,MIN,18,2022
72,Ameer Abdullah,0,0,0.0,0,0,0,1,2,10,10.0,0,0,1,2.0,2.0,0.4%,LV,18,2022
73,Tony Pollard,7,19,2.7,5,0,0,0,1,0,0.0,0,0,1,1.9,1.9,90.8%,TEN,18,2022
74,Malik Davis,5,19,3.8,7,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,DAL,18,2022
75,Gus Edwards,4,16,4.0,11,0,0,0,0,0,0.0,0,0,1,1.6,1.6,78.0%,LAC,18,2022
76,Ty'Son Williams,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,18,2022
77,Rachaad White,4,15,3.8,6,0,0,0,0,0,0.0,0,0,1,1.5,1.5,99.0%,TB,18,2022
78,Larry Rountree III,3,4,1.3,2,0,0,1,1,1,1.0,0,0,1,1.5,1.5,0.0%,FA,18,2022
79,Leonard Fournette,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,2.1%,FA,18,2022
80,Jakob Johnson,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,18,2022
81,Jonathan Ward,1,-1,-1.0,0,0,0,1,2,3,3.0,0,0,1,1.2,1.2,0.0%,PIT,18,2022
82,Avery Williams,4,12,3.0,14,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,ATL,18,2022
83,Rex Burkhead,0,0,0.0,0,0,0,1,2,1,1.0,0,0,1,1.1,1.1,10.0%,FA,18,2022
84,Ezekiel Elliott,8,10,1.3,4,0,0,0,2,0,0.0,0,0,1,1.0,1.0,81.8%,DAL,18,2022
85,Reggie Bonnafon,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,18,2022
86,Salvon Ahmed,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,18,2022
87,Royce Freeman,7,15,2.1,7,0,0,1,1,2,2.0,0,1,1,0.7,0.7,0.2%,FA,18,2022
88,JaMycal Hasty,3,5,1.7,3,0,0,0,1,0,0.0,0,0,1,0.5,0.5,0.2%,NE,18,2022
89,Zamir White,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,93.2%,LV,18,2022
90,Eno Benjamin,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,18,2022
91,Raheem Blackshear,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.2%,CAR,18,2022
92,Jonathan Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,99.9%,IND,18,2022
93,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2022
94,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,18,2022
95,Andrew Beck,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,GB,18,2022
96,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,18,2022
97,Troy Hairston II,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,HOU,18,2022
98,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,TEN,18,2022
99,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2022
100,Jerome Ford,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,80.4%,CLE,18,2022
101,Trestan Ebner,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2022
102,Nick Bellore,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,18,2022
103,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2022
104,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2022
105,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2022
106,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,-2.0,-2.0,0.0%,FA,18,2022
