Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
103,Seth Roberts,1,2,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2019
104,Deon Cain,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,CAR,13,2019
105,Greg Ward,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,13,2019
106,Bisi Johnson,1,3,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,FA,13,2019
107,Marquise Brown,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,76.0%,KC,13,2019
108,Mecole Hardman Jr.,0,0,0,0.0,0,0,0,1,9,0,0,1,0.9,0.9,0.2%,KC,13,2019
109,Stanley Morgan Jr.,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
110,Olamide Zaccheaus,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,WAS,13,2019
111,Jalen Guyton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,13,2019
112,Deonte Harty,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BAL,13,2019
113,Damion Willis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
114,Miles Boykin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,13,2019
115,Marquise Goodwin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
116,Donte Moncrief,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
117,De'Anthony Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
118,Sammy Watkins,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
119,Matthew Slater,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
120,Ted Ginn Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
121,Andre Roberts,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
122,Justin Hardee Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,13,2019
123,Fred Brown,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
124,JoJo Natson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
125,Marcell Ateman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
126,Isaiah Ford,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
127,Mack Hollins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,BUF,13,2019
128,Tim Patrick,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,DET,13,2019
129,Krishawn Hogan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
130,Gehrig Dieter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
131,KhaDarel Hodge,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ATL,13,2019
132,Cam Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
133,Malik Turner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,13,2019
134,Alexander Hollins,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
135,Andy Isabella,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
136,N'Keal Harry,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,13,2019
137,Riley Ridley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
138,Damion Ratley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
139,Marquez Valdes-Scantling,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,BUF,13,2019
140,Justin Watson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,KC,13,2019
141,Chris Lacy,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
142,Trey Quinn,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
143,Richie James Jr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
144,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,13,2019
145,Byron Pringle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,13,2019
146,Damiere Byrd,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
147,DeAndre Carter,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,13,2019
148,Jake Kumerow,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
149,DeAndrew White,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
150,Diontae Spencer,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
151,Tyler Lockett,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,67.6%,SEA,13,2019
152,Ty Montgomery II,1,1,1,1.0,1,0,0,1,7,0,0,1,0.0,0.0,0.0%,FA,13,2019
153,Mike Thomas,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
154,Chester Rogers,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
155,Johnny Holton,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
156,Cody Core,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
157,Demarcus Robinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,9.6%,LAR,13,2019
158,Rashard Higgins,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2019
159,Chris Moore,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,13,2019
160,Trevor Davis,0,0,0,0.0,0,0,0,1,0,0,1,1,-2.0,-2.0,0.0%,FA,13,2019
